customer_id,first_purchase,last_purchase,frequency,monetary,average_order_value,recency_days,tenure_days,r_score,f_score,m_score,rfm_score,business_segment,kmeans_cluster
14066,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,152.55,267,0,1,1,1,3,Other,0
14067,2011-09-04 12:00:00,2011-10-07 10:21:00,2,374.7,187.35,64,32,2,2,2,6,Other,0
14068,2011-01-23 16:02:00,2011-01-23 16:02:00,1,265.85,265.85,320,0,1,1,1,3,Other,0
14071,2011-03-20 11:33:00,2011-12-06 12:27:00,8,1437.57,179.69625,4,261,4,4,3,11,Champions,1
14073,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04,151.04,32,0,3,1,1,5,New / Promising,0
14075,2011-03-23 16:35:00,2011-12-05 08:38:00,3,942.26,314.08666666666664,5,256,4,3,3,10,Loyal Customers,1
14076,2011-08-02 15:19:00,2011-08-02 15:19:00,1,118.67,118.67,129,0,2,1,1,4,Other,0
14077,2011-03-10 15:52:00,2011-10-30 12:35:00,5,499.42,99.884,41,233,3,4,2,9,Loyal Customers,0
14078,2010-12-01 12:54:00,2011-08-30 12:16:00,6,1049.37,174.89499999999998,102,271,2,4,3,9,At Risk,1
14079,2011-08-07 12:10:00,2011-08-07 12:10:00,1,375.1,375.1,125,0,2,1,2,5,Other,0
14080,2011-11-07 11:09:00,2011-11-07 11:09:00,1,45.599999999999994,45.599999999999994,33,0,3,1,1,5,New / Promising,0
14081,2010-12-05 15:47:00,2011-02-10 16:17:00,2,921.62,460.81,302,67,1,2,3,6,Other,0
14082,2010-12-10 11:02:00,2010-12-10 11:02:00,1,182.25,182.25,365,0,1,1,1,3,Other,0
14083,2010-12-03 12:24:00,2011-12-05 13:14:00,9,1002.9,111.43333333333334,4,367,4,4,3,11,Champions,1
14085,2010-12-06 12:39:00,2011-12-07 13:46:00,18,4421.29,245.62722222222223,2,366,4,4,4,12,Champions,1
14087,2011-12-07 12:41:00,2011-12-07 12:41:00,1,191.47,191.47,3,0,4,1,1,6,New / Promising,0
14088,2011-01-21 13:07:00,2011-11-29 16:16:00,13,50491.810000000005,3883.985384615385,10,312,4,4,4,12,Champions,1
14089,2011-10-14 10:38:00,2011-10-14 10:38:00,1,158.75,158.75,57,0,2,1,1,4,Other,0
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32000000000001,76.32000000000001,325,0,1,1,1,3,Other,0
14092,2010-12-16 15:47:00,2011-12-02 12:13:00,14,4076.9100000000003,291.20785714285716,8,350,4,4,4,12,Champions,1
14093,2011-11-27 16:27:00,2011-11-27 16:27:00,1,433.86,433.86,12,0,4,1,2,7,New / Promising,0
14096,2011-08-30 10:49:00,2011-12-05 17:17:00,17,65164.79,3833.2229411764706,4,97,4,4,4,12,Champions,1
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.35,147.35,37,0,3,1,1,5,New / Promising,0
14099,2010-12-20 11:14:00,2011-11-23 13:53:00,11,3104.17,282.1972727272727,16,338,4,4,4,12,Champions,1
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,1,191.95000000000002,191.95000000000002,138,0,2,1,1,4,Other,0
14101,2011-01-17 13:09:00,2011-09-27 12:28:00,6,5976.79,996.1316666666667,74,252,2,4,4,10,At Risk,1
14102,2011-10-26 12:46:00,2011-12-04 15:38:00,5,1105.88,221.17600000000002,5,39,4,4,3,11,Champions,1
14104,2011-06-27 12:49:00,2011-07-08 12:50:00,2,216.20999999999998,108.10499999999999,155,11,1,2,1,4,Other,0
14105,2011-04-14 17:58:00,2011-04-14 17:58:00,1,1266.23,1266.23,239,0,1,1,3,5,Other,0
14107,2010-12-10 13:29:00,2011-10-19 12:12:00,7,2703.23,386.17571428571426,52,312,2,4,4,10,At Risk,1
14108,2011-08-30 11:32:00,2011-11-09 10:41:00,2,597.91,298.955,31,70,3,2,2,7,New / Promising,0
14109,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,144.2,73,0,2,1,1,4,Other,0
14110,2011-03-18 09:59:00,2011-12-06 12:26:00,12,5683.150000000001,473.59583333333336,4,263,4,4,4,12,Champions,1
14111,2011-04-12 11:36:00,2011-11-25 13:44:00,4,692.85,173.2125,14,227,4,3,3,10,Loyal Customers,1
14112,2011-03-09 11:28:00,2011-11-17 12:30:00,7,2915.15,416.45,23,253,3,4,4,11,Loyal Customers,1
14113,2010-12-20 12:14:00,2011-12-06 12:18:00,4,1840.42,460.105,4,351,4,3,4,11,Loyal Customers,1
14114,2011-01-13 11:05:00,2011-03-11 09:42:00,2,386.53,193.265,274,56,1,2,2,5,Other,0
14116,2011-08-10 12:44:00,2011-11-20 10:29:00,5,1382.74,276.548,20,101,3,4,3,10,Loyal Customers,1
14117,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,90.0,144,0,1,1,1,3,Other,0
14121,2011-10-11 10:39:00,2011-12-06 12:19:00,4,2780.15,695.0375,4,56,4,3,4,11,Loyal Customers,1
14124,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58,419.58,84,0,2,1,2,5,Other,0
14125,2011-09-22 15:40:00,2011-11-29 12:47:00,3,2720.63,906.8766666666667,11,67,4,3,4,11,Loyal Customers,1
14126,2011-11-29 12:21:00,2011-12-02 11:45:00,3,706.1300000000001,235.3766666666667,8,2,4,3,3,10,Loyal Customers,1
14127,2011-02-02 12:26:00,2011-08-09 10:49:00,3,709.71,236.57000000000002,123,187,2,3,3,8,At Risk,0
14128,2011-03-29 10:49:00,2011-10-10 12:00:00,2,637.5,318.75,61,195,2,2,2,6,Other,0
14129,2011-03-24 08:44:00,2011-12-08 11:02:00,5,1123.8600000000001,224.77200000000002,2,259,4,4,3,11,Champions,1
14130,2011-01-24 16:05:00,2011-01-24 16:05:00,1,480.91,480.91,319,0,1,1,2,4,Other,0
14132,2011-06-09 12:04:00,2011-12-07 13:35:00,11,3586.03,326.00272727272727,2,181,4,4,4,12,Champions,1
14133,2011-01-28 11:27:00,2011-08-02 11:34:00,3,605.64,201.88,130,186,2,3,2,7,At Risk,0
14135,2010-12-02 10:27:00,2011-12-08 11:38:00,15,4690.31,312.68733333333336,2,371,4,4,4,12,Champions,1
14138,2011-10-07 09:38:00,2011-12-08 12:44:00,2,965.8800000000001,482.94000000000005,2,62,4,2,3,9,New / Promising,1
14139,2011-10-24 13:34:00,2011-10-24 13:34:00,1,415.82,415.82,46,0,3,1,2,6,New / Promising,0
14140,2011-11-08 11:20:00,2011-12-06 09:05:00,2,935.05,467.525,4,27,4,2,3,9,New / Promising,1
14141,2011-08-26 14:40:00,2011-12-07 09:53:00,4,915.1300000000001,228.78250000000003,3,102,4,3,3,10,Loyal Customers,1
14142,2010-12-01 16:33:00,2010-12-01 16:33:00,1,311.81,311.81,373,0,1,1,2,4,Other,0
14143,2011-07-29 09:48:00,2011-07-29 09:48:00,1,115.8,115.8,134,0,2,1,1,4,Other,0
14145,2011-05-06 13:01:00,2011-10-24 12:10:00,4,3742.2,935.55,47,170,3,3,4,10,Loyal Customers,1
14146,2010-12-17 15:52:00,2011-12-01 10:18:00,5,4191.0,838.2,9,348,4,4,4,12,Champions,1
14147,2011-02-27 11:42:00,2011-09-22 18:10:00,2,483.40000000000003,241.70000000000002,78,207,2,2,2,6,Other,0
14148,2011-04-20 12:02:00,2011-04-20 12:02:00,1,157.2,157.2,234,0,1,1,1,3,Other,0
14149,2011-05-03 09:44:00,2011-05-03 09:44:00,1,446.62,446.62,221,0,1,1,2,4,Other,0
14150,2010-12-15 10:04:00,2011-11-04 10:05:00,2,658.6400000000001,329.32000000000005,36,324,3,2,2,7,New / Promising,0
14152,2011-04-19 15:46:00,2011-09-25 12:54:00,2,621.29,310.645,75,158,2,2,2,6,Other,0
14154,2011-04-14 15:58:00,2011-04-14 16:26:00,2,1345.62,672.81,239,0,1,2,3,6,Other,0
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.75,118.75,266,0,1,1,1,3,Other,0
14156,2010-12-03 11:48:00,2011-11-30 10:54:00,55,117210.08,2131.0923636363636,10,361,4,4,4,12,Champions,1
14157,2011-02-27 13:04:00,2011-11-20 11:32:00,2,424.89,212.445,20,265,3,2,2,7,New / Promising,0
14158,2011-10-30 15:08:00,2011-10-30 15:08:00,1,507.66,507.66,40,0,3,1,2,6,New / Promising,0
14159,2010-12-12 11:17:00,2011-11-20 12:36:00,11,4630.35,420.94090909090914,20,343,3,4,4,11,Loyal Customers,1
14161,2010-12-05 13:18:00,2011-05-08 11:41:00,3,1097.62,365.8733333333333,216,153,1,3,3,7,At Risk,0
14162,2011-02-20 12:32:00,2011-06-19 11:36:00,2,289.36,144.68,174,118,1,2,1,4,Other,0
14163,2011-04-14 17:33:00,2011-09-13 15:18:00,4,2445.91,611.4775,87,151,2,3,4,9,At Risk,1
14164,2011-09-20 12:18:00,2011-09-30 12:24:00,2,1631.77,815.885,71,10,2,2,3,7,Other,0
14165,2011-03-09 12:39:00,2011-03-09 12:39:00,1,120.44,120.44,276,0,1,1,1,3,Other,0
14167,2011-01-12 15:44:00,2011-10-31 14:29:00,4,562.59,140.6475,39,291,3,3,2,8,Loyal Customers,0
14171,2011-09-02 16:43:00,2011-09-02 16:43:00,1,363.79,363.79,98,0,2,1,2,5,Other,0
14173,2011-05-04 14:03:00,2011-11-29 11:54:00,4,450.84000000000003,112.71000000000001,11,208,4,3,2,9,Loyal Customers,1
14174,2011-11-06 13:17:00,2011-11-06 13:17:00,1,134.46,134.46,33,0,3,1,1,5,New / Promising,0
14175,2011-01-14 12:22:00,2011-10-11 11:55:00,3,3222.3,1074.1000000000001,60,269,2,3,4,9,At Risk,1
14176,2010-12-07 11:45:00,2011-02-15 13:12:00,4,576.9000000000001,144.22500000000002,297,70,1,3,2,6,At Risk,0
14177,2011-06-13 11:10:00,2011-09-14 15:11:00,4,549.46,137.365,86,93,2,3,2,7,At Risk,0
14178,2011-06-10 12:51:00,2011-12-01 12:01:00,7,1600.26,228.60857142857142,9,173,4,4,3,11,Champions,1
14179,2011-10-18 14:00:00,2011-10-30 12:07:00,2,701.57,350.785,41,11,3,2,3,8,New / Promising,0
14180,2010-12-02 13:08:00,2011-11-29 10:56:00,25,4748.52,189.94080000000002,11,361,4,4,4,12,Champions,1
14184,2011-10-04 12:43:00,2011-10-04 12:43:00,1,452.89,452.89,67,0,2,1,2,5,Other,0
14185,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,197.65,331,0,1,1,1,3,Other,0
14188,2011-02-02 13:46:00,2011-11-09 12:45:00,6,2054.36,342.3933333333334,31,279,3,4,4,11,Loyal Customers,1
14189,2010-12-06 11:42:00,2011-12-07 15:55:00,15,4654.08,310.272,2,366,4,4,4,12,Champions,1
14191,2011-05-03 10:30:00,2011-12-08 09:23:00,13,4684.76,360.36615384615385,2,218,4,4,4,12,Champions,1
14193,2011-03-15 11:38:00,2011-10-03 09:34:00,2,853.39,426.695,68,201,2,2,3,7,Other,0
14194,2011-02-04 14:51:00,2011-12-05 10:38:00,21,11349.52,540.4533333333334,5,303,4,4,4,12,Champions,1
14195,2011-04-01 16:50:00,2011-05-22 10:29:00,2,1012.0,506.0,202,50,1,2,3,6,Other,0
14196,2011-08-25 10:25:00,2011-08-25 10:25:00,1,335.52,335.52,107,0,2,1,2,5,Other,0
14198,2011-04-14 14:54:00,2011-11-21 16:35:00,4,701.4000000000001,175.35000000000002,18,221,4,3,3,10,Loyal Customers,1
14199,2011-05-05 13:44:00,2011-05-05 13:44:00,1,185.39999999999998,185.39999999999998,218,0,1,1,1,3,Other,0
14201,2010-12-15 13:25:00,2011-10-10 13:27:00,7,747.44,106.77714285714286,60,299,2,4,3,9,At Risk,1
14204,2011-12-07 13:38:00,2011-12-07 13:38:00,1,150.61,150.61,2,0,4,1,1,6,New / Promising,0
14205,2011-03-20 15:07:00,2011-11-23 10:55:00,2,466.70000000000005,233.35000000000002,17,247,4,2,2,8,New / Promising,0
14206,2011-04-14 16:38:00,2011-04-14 16:38:00,1,328.15999999999997,328.15999999999997,239,0,1,1,2,4,Other,0
14208,2011-09-06 12:48:00,2011-09-06 12:48:00,1,151.74,151.74,95,0,2,1,1,4,Other,0
14209,2011-01-11 12:56:00,2011-11-29 10:18:00,6,2073.4300000000003,345.5716666666667,11,321,4,4,4,12,Champions,1
14210,2010-12-03 12:43:00,2011-08-26 12:36:00,6,1905.8400000000001,317.64000000000004,106,265,2,4,4,10,At Risk,1
14211,2011-02-17 15:50:00,2011-10-17 13:23:00,9,2241.1,249.0111111111111,53,241,2,4,4,10,At Risk,1
14212,2011-09-11 12:45:00,2011-09-11 12:45:00,1,1070.48,1070.48,90,0,2,1,3,6,Other,0
14214,2011-03-07 12:26:00,2011-11-09 10:31:00,5,1004.38,200.876,31,246,3,4,3,10,Loyal Customers,1
14215,2010-12-06 15:34:00,2011-11-28 12:19:00,6,1789.72,298.2866666666667,12,356,4,4,4,12,Champions,1
14216,2011-11-02 10:51:00,2011-12-06 14:56:00,4,1839.3,459.825,3,34,4,3,4,11,Loyal Customers,1
14217,2010-12-08 13:28:00,2011-12-08 11:53:00,17,2004.98,117.94,2,364,4,4,4,12,Champions,1
14218,2011-10-28 10:00:00,2011-10-28 10:00:00,1,169.48000000000002,169.48000000000002,43,0,3,1,1,5,New / Promising,0
14219,2011-12-05 16:23:00,2011-12-05 16:23:00,1,89.94,89.94,4,0,4,1,1,6,New / Promising,0
14220,2010-12-16 18:18:00,2011-04-06 13:23:00,2,632.4000000000001,316.20000000000005,247,110,1,2,2,5,Other,0
14221,2011-01-04 15:33:00,2011-10-28 13:42:00,9,3432.8,381.4222222222222,42,296,3,4,4,11,Loyal Customers,1
14222,2011-06-15 16:42:00,2011-06-15 16:42:00,1,683.17,683.17,177,0,1,1,3,5,Other,0
14223,2011-03-20 16:02:00,2011-09-08 13:38:00,3,991.13,330.37666666666667,92,171,2,3,3,8,At Risk,0
14224,2011-01-23 13:58:00,2011-08-21 13:24:00,4,1009.73,252.4325,110,209,2,3,3,8,At Risk,0
14226,2011-03-15 15:36:00,2011-11-11 11:34:00,5,2214.79,442.95799999999997,29,240,3,4,4,11,Loyal Customers,1
14227,2011-02-28 12:27:00,2011-11-13 15:48:00,10,3350.96,335.096,26,258,3,4,4,11,Loyal Customers,1
14229,2011-01-10 12:03:00,2011-10-19 10:03:00,3,1547.1999999999998,515.7333333333332,52,281,2,3,3,8,At Risk,1
14231,2011-02-24 11:55:00,2011-06-09 11:05:00,3,925.71,308.57,184,104,1,3,3,7,At Risk,0
14232,2011-03-20 12:44:00,2011-10-28 11:09:00,5,2048.07,409.61400000000003,43,221,3,4,4,11,Loyal Customers,1
14233,2011-01-26 12:43:00,2011-10-21 15:54:00,4,1462.72,365.68,49,268,3,3,3,9,Loyal Customers,1
14234,2011-10-13 13:58:00,2011-11-17 17:53:00,4,754.12,188.53,22,35,3,3,3,9,Loyal Customers,1
14235,2011-03-24 13:23:00,2011-09-25 14:37:00,5,3144.86,628.972,75,185,2,4,4,10,At Risk,1
14236,2010-12-02 18:49:00,2011-09-20 09:13:00,2,490.86,245.43,81,291,2,2,2,6,Other,0
14237,2010-12-01 13:20:00,2010-12-01 13:20:00,1,161.0,161.0,373,0,1,1,1,3,Other,0
14238,2011-01-17 14:40:00,2011-01-17 14:40:00,1,146.85,146.85,326,0,1,1,1,3,Other,0
14239,2011-01-27 14:45:00,2011-10-27 14:40:00,11,2380.85,216.4409090909091,43,272,3,4,4,11,Loyal Customers,1
14240,2011-04-28 11:40:00,2011-11-09 13:45:00,2,890.34,445.17,30,195,3,2,3,8,New / Promising,0
14241,2011-06-09 11:46:00,2011-06-09 11:46:00,1,213.70000000000002,213.70000000000002,184,0,1,1,1,3,Other,0
14242,2011-01-18 08:53:00,2011-04-19 11:46:00,2,280.54999999999995,140.27499999999998,235,91,1,2,1,4,Other,0
14243,2010-12-09 08:34:00,2011-12-01 11:12:00,10,2588.77,258.877,9,357,4,4,4,12,Champions,1
14245,2011-03-21 10:41:00,2011-05-04 08:40:00,2,1693.45,846.725,220,43,1,2,4,7,High Value,0
14246,2011-04-08 08:25:00,2011-08-21 11:50:00,3,1474.06,491.3533333333333,111,135,2,3,3,8,At Risk,0
14247,2011-03-06 15:21:00,2011-03-06 15:21:00,1,136.77,136.77,278,0,1,1,1,3,Other,0
14248,2011-01-25 14:45:00,2011-01-25 14:45:00,1,302.58,302.58,318,0,1,1,1,3,Other,0
14250,2011-09-11 13:44:00,2011-12-02 14:30:00,3,1904.05,634.6833333333333,7,82,4,3,4,11,Loyal Customers,1
14251,2011-10-13 12:46:00,2011-12-08 08:32:00,5,2879.7,575.9399999999999,2,55,4,4,4,12,Champions,1
14256,2010-12-10 11:44:00,2011-03-24 13:17:00,2,969.06,484.53,260,104,1,2,3,6,Other,0
14257,2011-01-25 10:49:00,2011-10-06 16:54:00,5,3099.7200000000003,619.9440000000001,64,254,2,4,4,10,At Risk,1
14258,2011-01-06 12:18:00,2011-11-30 15:27:00,9,12669.98,1407.7755555555555,9,328,4,4,4,12,Champions,1
14259,2011-07-21 10:44:00,2011-07-21 10:44:00,1,120.0,120.0,142,0,2,1,1,4,Other,0
14261,2011-09-22 10:47:00,2011-10-20 10:04:00,2,1163.45,581.725,51,27,3,2,3,8,New / Promising,0
14262,2011-04-13 12:23:00,2011-12-01 14:17:00,8,2618.23,327.27875,8,232,4,4,4,12,Champions,1
14264,2011-04-08 12:20:00,2011-07-08 10:20:00,2,333.97,166.985,155,90,1,2,2,5,Other,0
14265,2011-07-14 09:10:00,2011-08-22 13:32:00,2,530.1800000000001,265.09000000000003,109,39,2,2,2,6,Other,0
14267,2011-03-24 11:38:00,2011-06-30 10:09:00,3,1516.24,505.41333333333336,163,97,1,3,3,7,At Risk,0
14270,2011-01-12 09:33:00,2011-01-12 09:33:00,1,492.65000000000003,492.65000000000003,332,0,1,1,2,4,Other,0
14271,2011-04-28 12:47:00,2011-04-28 12:47:00,1,112.32000000000001,112.32000000000001,226,0,1,1,1,3,Other,0
14272,2011-03-30 13:57:00,2011-09-27 10:08:00,2,437.96000000000004,218.98000000000002,74,180,2,2,2,6,Other,0
14273,2011-04-11 13:24:00,2011-10-19 13:20:00,4,559.97,139.9925,51,190,3,3,2,8,Loyal Customers,0
14276,2011-02-23 09:38:00,2011-09-02 09:45:00,3,1119.74,373.24666666666667,99,191,2,3,3,8,At Risk,0
14277,2011-05-11 13:20:00,2011-11-24 15:01:00,3,4188.0,1396.0,15,197,4,3,4,11,Loyal Customers,1
14280,2011-05-27 10:37:00,2011-05-27 10:37:00,1,134.04,134.04,197,0,1,1,1,3,Other,0
14282,2010-12-07 12:21:00,2011-12-06 17:04:00,15,3701.44,246.76266666666666,3,364,4,4,4,12,Champions,1
14284,2011-09-14 13:04:00,2011-11-09 08:11:00,2,595.25,297.625,31,55,3,2,2,7,New / Promising,0
14285,2011-06-16 12:36:00,2011-11-18 14:50:00,4,1910.0100000000002,477.50250000000005,21,155,3,3,4,10,Loyal Customers,1
14286,2011-04-11 08:16:00,2011-11-16 10:34:00,3,4628.75,1542.9166666666667,24,219,3,3,4,10,Loyal Customers,1
14287,2011-05-25 11:41:00,2011-12-01 13:25:00,3,176.63,58.876666666666665,8,190,4,3,1,8,Loyal Customers,0
14288,2011-05-10 13:22:00,2011-05-10 13:22:00,1,426.6,426.6,213,0,1,1,2,4,Other,0
14289,2011-02-23 12:33:00,2011-12-01 11:44:00,6,911.26,151.87666666666667,9,280,4,4,3,11,Champions,1
14290,2010-12-13 10:24:00,2011-11-28 14:02:00,5,2314.65,462.93,11,350,4,4,4,12,Champions,1
14291,2011-03-09 15:20:00,2011-12-08 10:26:00,11,3883.25,353.02272727272725,2,273,4,4,4,12,Champions,1
14292,2011-03-02 08:26:00,2011-12-02 11:50:00,9,4871.93,541.3255555555556,8,275,4,4,4,12,Champions,1
14293,2010-12-06 10:18:00,2011-12-06 15:17:00,4,1046.56,261.64,3,365,4,3,3,10,Loyal Customers,1
14295,2011-10-30 15:50:00,2011-10-30 15:50:00,1,166.20000000000002,166.20000000000002,40,0,3,1,1,5,New / Promising,0
14297,2011-03-10 08:31:00,2011-11-22 09:06:00,4,1305.33,326.3325,18,257,4,3,3,10,Loyal Customers,1
14298,2010-12-14 12:59:00,2011-12-01 13:12:00,44,51527.3,1171.075,8,352,4,4,4,12,Champions,1
14299,2010-12-09 10:30:00,2011-12-01 16:05:00,9,3965.62,440.6244444444444,8,357,4,4,4,12,Champions,1
14300,2011-11-21 08:57:00,2011-11-21 08:57:00,1,43.2,43.2,19,0,3,1,1,5,New / Promising,0
14301,2011-08-14 15:33:00,2011-08-14 15:33:00,1,640.14,640.14,117,0,2,1,2,5,Other,0
14304,2011-05-01 11:50:00,2011-05-01 11:50:00,1,383.45,383.45,223,0,1,1,2,4,Other,0
14305,2011-07-27 14:14:00,2011-09-29 15:29:00,3,1858.96,619.6533333333333,71,64,2,3,4,9,At Risk,1
14306,2011-09-15 10:31:00,2011-10-19 13:23:00,2,2093.32,1046.66,51,34,3,2,4,9,New / Promising,0
14307,2010-12-01 11:41:00,2011-09-12 09:38:00,6,2995.7200000000003,499.2866666666667,89,284,2,4,4,10,At Risk,1
14309,2010-12-16 13:05:00,2011-12-01 13:33:00,9,2352.53,261.39222222222224,8,350,4,4,4,12,Champions,1
14311,2011-04-11 10:14:00,2011-04-11 10:14:00,1,310.26,310.26,243,0,1,1,2,4,Other,0
14312,2011-01-06 16:35:00,2011-10-24 09:46:00,6,1611.5900000000001,268.59833333333336,47,290,3,4,3,10,Loyal Customers,1
14314,2011-08-25 10:39:00,2011-08-25 10:39:00,1,120.0,120.0,107,0,2,1,1,4,Other,0
14315,2011-03-18 12:59:00,2011-10-26 12:06:00,6,2481.13,413.5216666666667,45,221,3,4,4,11,Loyal Customers,1
14317,2011-10-06 10:44:00,2011-10-06 10:44:00,1,508.58,508.58,65,0,2,1,2,5,Other,0
14320,2011-01-11 09:12:00,2011-05-17 09:24:00,2,477.78999999999996,238.89499999999998,207,126,1,2,2,5,Other,0
14321,2011-01-10 11:35:00,2011-11-29 09:47:00,5,1530.75,306.15,11,322,4,4,3,11,Champions,1
14323,2011-04-15 11:44:00,2011-08-17 11:37:00,2,605.06,302.53,115,123,2,2,2,6,Other,0
14326,2011-04-11 15:04:00,2011-04-11 15:04:00,1,183.85000000000002,183.85000000000002,242,0,1,1,1,3,Other,0
14327,2011-06-29 13:58:00,2011-06-29 13:58:00,1,311.65000000000003,311.65000000000003,163,0,1,1,2,4,Other,0
14329,2011-01-14 13:42:00,2011-11-22 15:50:00,7,4975.24,710.7485714285714,17,312,4,4,4,12,Champions,1
14331,2011-07-27 15:14:00,2011-08-07 13:17:00,2,462.66,231.33,124,10,2,2,2,6,Other,0
14332,2011-07-15 10:33:00,2011-11-17 11:54:00,3,840.21,280.07,23,125,3,3,3,9,Loyal Customers,1
14333,2011-10-03 10:38:00,2011-10-03 10:38:00,1,415.2,415.2,68,0,2,1,2,5,Other,0
14334,2010-12-16 17:37:00,2011-11-23 10:01:00,8,2552.21,319.02625,17,341,4,4,4,12,Champions,1
14335,2011-09-04 13:07:00,2011-11-23 13:41:00,2,454.86,227.43,16,80,4,2,2,8,New / Promising,0
14336,2011-03-08 16:48:00,2011-11-23 11:40:00,4,1614.91,403.7275,17,259,4,3,3,10,Loyal Customers,1
14338,2011-05-27 13:30:00,2011-07-01 14:08:00,2,588.22,294.11,161,35,1,2,2,5,Other,0
14339,2011-04-11 11:06:00,2011-04-11 11:06:00,1,309.52,309.52,243,0,1,1,2,4,Other,0
14340,2011-05-05 09:44:00,2011-05-05 09:44:00,1,134.7,134.7,219,0,1,1,1,3,Other,0
14341,2011-01-25 13:55:00,2011-10-25 15:48:00,8,2166.98,270.8725,45,273,3,4,4,11,Loyal Customers,1
14342,2011-05-13 13:50:00,2011-11-18 13:21:00,4,668.56,167.14,21,188,3,3,2,8,Loyal Customers,1
14344,2010-12-06 11:58:00,2011-08-04 13:51:00,8,889.9300000000001,111.24125000000001,127,241,2,4,3,9,At Risk,1
14345,2011-11-01 09:51:00,2011-11-01 09:51:00,1,108.97999999999999,108.97999999999999,39,0,3,1,1,5,New / Promising,0
14346,2011-02-15 13:52:00,2011-08-11 09:47:00,2,1021.5799999999999,510.78999999999996,121,176,2,2,3,7,Other,0
14348,2011-03-24 16:23:00,2011-03-24 16:23:00,1,409.57,409.57,260,0,1,1,2,4,Other,0
14349,2011-11-29 15:39:00,2011-11-29 15:39:00,1,133.5,133.5,10,0,4,1,1,6,New / Promising,0
14350,2011-03-10 14:14:00,2011-03-10 14:14:00,1,282.93,282.93,274,0,1,1,1,3,Other,0
14351,2011-06-28 11:56:00,2011-06-28 11:56:00,1,51.0,51.0,165,0,1,1,1,3,Other,0
14352,2011-03-11 14:58:00,2011-07-05 15:41:00,4,1078.96,269.74,157,116,1,3,3,7,At Risk,0
14353,2011-05-08 16:06:00,2011-05-08 16:06:00,1,90.6,90.6,215,0,1,1,1,3,Other,0
14354,2011-11-09 15:36:00,2011-12-04 11:32:00,2,163.62,81.81,6,24,4,2,1,7,New / Promising,0
14355,2010-12-09 12:16:00,2010-12-09 12:16:00,1,174.4,174.4,366,0,1,1,1,3,Other,0
14356,2011-09-19 14:43:00,2011-09-21 09:18:00,2,701.23,350.615,80,1,2,2,3,7,Other,0
14357,2011-10-27 16:23:00,2011-10-27 16:23:00,1,225.12,225.12,43,0,3,1,1,5,New / Promising,0
14359,2011-09-13 09:03:00,2011-11-20 13:17:00,3,912.18,304.06,19,68,3,3,3,9,Loyal Customers,1
14360,2011-09-06 11:58:00,2011-11-08 09:12:00,4,2118.0299999999997,529.5074999999999,32,62,3,3,4,10,Loyal Customers,1
14362,2011-11-17 15:08:00,2011-11-17 15:08:00,1,151.5,151.5,22,0,3,1,1,5,New / Promising,0
14364,2011-05-12 12:56:00,2011-08-23 11:01:00,8,3717.35,464.66875,109,102,2,4,4,10,At Risk,1
14367,2011-03-08 14:12:00,2011-12-01 13:19:00,16,9227.82,576.73875,8,267,4,4,4,12,Champions,1
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,1,155.0,155.0,320,0,1,1,1,3,Other,0
14371,2011-02-17 16:35:00,2011-02-17 16:35:00,1,100.5,100.5,295,0,1,1,1,3,Other,0
14373,2010-12-16 15:40:00,2010-12-16 15:40:00,1,76.55,76.55,358,0,1,1,1,3,Other,0
14375,2011-06-07 13:44:00,2011-06-07 13:44:00,1,235.56,235.56,185,0,1,1,1,3,Other,0
14377,2011-03-22 13:38:00,2011-06-01 13:32:00,2,617.05,308.525,191,70,1,2,2,5,Other,0
14379,2011-02-17 15:03:00,2011-10-26 16:43:00,2,348.1,174.05,44,251,3,2,2,7,New / Promising,0
14381,2011-10-18 17:10:00,2011-10-18 17:10:00,1,202.68,202.68,52,0,2,1,1,4,Other,0
14382,2011-11-13 16:18:00,2011-11-13 16:18:00,1,615.49,615.49,26,0,3,1,2,6,New / Promising,0
14383,2011-06-29 10:18:00,2011-11-01 15:53:00,3,1247.69,415.8966666666667,38,125,3,3,3,9,Loyal Customers,1
14385,2011-11-16 11:55:00,2011-11-30 15:36:00,3,202.10999999999999,67.36999999999999,9,14,4,3,1,8,Loyal Customers,0
14386,2011-02-16 09:45:00,2011-02-16 09:45:00,1,142.4,142.4,297,0,1,1,1,3,Other,0
14387,2011-08-22 14:13:00,2011-11-07 12:29:00,3,1727.6,575.8666666666667,33,76,3,3,4,10,Loyal Customers,1
14388,2010-12-02 11:02:00,2011-11-29 13:32:00,8,3212.84,401.605,10,362,4,4,4,12,Champions,1
14389,2011-06-02 12:04:00,2011-10-05 15:17:00,2,1043.46,521.73,65,125,2,2,3,7,Other,0
